3379	2	2
3380	1	1
3381	4	4
3382	1	1
3383	1	1
3384	3	3
3386	3	3
3387	1	1
3388	1	1
3389	5	5
3390	2	2
3392	2	2
3393	2	2
3394	4	4
3395	3	3
3396	1	1
3398	1	1
3399	2	2
3400	2	2
3401	4	4
3402	3	3
3403	2	2
3404	3	3
3405	5	5
3406	1	1
3407	7	7
3408	3	3
3409	2	2
3410	2	2
3411	2	2
3413	1	1
3414	1	1
3415	4	4
3416	1	1
3417	3	3
3418	3	3
3419	1	1
3420	3	3
3421	1	1
3422	2	2
3423	1	1
3424	2	2
3425	2	2
3426	5	5
3427	2	2
3428	4	4
3429	1	1
3430	2	2
3431	3	3
3433	1	1
3434	2	2
3435	1	1
3436	2	2
3437	1	1
3439	3	3
3440	1	1
3441	2	2
3444	2	2
3447	3	3
3448	3	3
3449	2	2
3451	1	1
3452	1	1
3453	2	2
3454	3	3
3455	2	2
3457	2	2
3458	2	2
3459	1	1
3460	1	1
3461	1	1
3462	1	1
3463	2	2
3464	4	4
3465	3	3
3466	6	6
3467	2	2
3468	1	1
3469	3	3
3470	3	3
3471	3	3
3472	1	1
3473	2	2
3474	2	2
3475	1	1
3476	2	2
3477	2	2
3478	2	2
3480	4	4
3481	2	2
3482	2	2
3483	3	3
3484	1	1
3487	1	1
3488	4	4
3489	2	2
3490	1	1
3491	3	3
3492	3	3
3493	1	1
3494	2	2
3495	3	3
3496	2	2
3498	2	2
3500	1	1
3502	5	5
3503	2	2
3504	3	3
3505	3	3
3506	3	3
3507	1	1
3508	2	2
3509	1	1
3510	2	2
3511	1	1
3512	2	2
3513	2	2
3514	1	1
3515	1	1
3516	1	1
3517	1	1
3518	1	1
3519	2	2
3522	1	1
3523	3	3
3524	2	2
3525	3	3
3526	1	1
3527	3	3
3528	4	4
3529	1	1
3530	2	2
3531	2	2
3533	2	2
3534	2	2
3535	1	1
3536	2	2
3537	1	1
3538	1	1
3539	4	4
3540	3	3
3542	4	4
3543	3	3
3544	2	2
3545	4	4
3546	5	5
3547	3	3
3548	1	1
3549	1	1
3550	4	4
3551	2	2
3552	3	3
3553	2	2
3554	1	1
3555	3	3
3556	1	1
3557	2	2
3559	1	1
3560	1	1
3561	1	1
3562	7	7
3563	2	2
3564	5	5
3565	3	3
3566	3	3
3567	3	3
3568	4	4
3569	4	4
3570	3	3
3571	2	2
3572	1	1
3573	2	2
3574	4	4
3576	2	2
3577	2	2
3578	2	2
3579	1	1
3580	1	1
3581	6	6
3582	2	2
3584	3	3
3585	2	2
3586	2	2
3587	1	1
3589	1	1
3590	2	2
3591	1	1
3592	1	1
3593	1	1
3594	1	1
3595	1	1
3597	1	1
3598	3	3
3599	2	2
3600	2	2
3601	3	3
3604	4	4
3605	2	2
3608	1	1
3609	2	2
3610	4	4
3611	2	2
3613	3	3
3614	2	2
3615	4	4
3616	2	2
3617	2	2
3618	3	3
3619	1	1
3620	2	2
3621	3	3
3622	3	3
3623	3	3
3625	1	1
3627	2	2
3628	1	1
3629	2	2
3630	3	3
3631	2	2
3632	4	4
3633	1	1
3635	5	5
3636	1	1
3637	4	4
3638	5	5
3639	1	1
3640	1	1
3641	2	2
3642	3	3
3644	2	2
3645	1	1
3646	5	5
3647	1	1
3648	2	2
3650	2	2
3651	3	3
3652	4	4
3653	3	3
3656	4	4
3657	1	1
3658	2	2
3659	2	2
3660	1	1
3661	1	1
3662	2	2
3663	1	1
3665	1	1
3666	5	5
3667	3	3
3668	3	3
3669	3	3
3670	1	1
3671	2	2
3673	1	1
3674	4	4
3675	2	2
3676	3	3
3677	5	5
3679	2	2
3680	2	2
3681	1	1
3682	2	2
3684	2	2
3685	1	1
3687	3	3
3688	2	2
3689	3	3
3690	4	4
3691	3	3
3692	3	3
3693	4	4
3694	3	3
3695	2	2
3696	1	1
3697	2	2
3698	1	1
3699	2	2
3700	1	1
3701	3	3
3702	2	2
3703	2	2
3704	1	1
3705	1	1
3706	1	1
3707	2	2
3709	1	1
3712	1	1
3713	1	1
3715	1	1
3716	3	3
3717	2	2
3718	1	1
3719	3	3
3720	2	2
3721	1	1
3722	3	3
3723	3	3
3724	3	3
3725	3	3
3727	1	1
3728	1	1
3729	2	2
3730	2	2
3731	1	1
3732	4	4
3733	1	1
3734	4	4
3735	2	2
3736	4	4
3737	5	5
3738	4	4
3739	3	3
3740	1	1
3741	1	1
3742	1	1
3743	2	2
3744	3	3
3745	1	1
3746	1	1
3747	1	1
3748	2	2
3749	2	2
3751	2	2
3752	2	2
3755	3	3
3757	3	3
3758	1	1
3759	1	1
3760	1	1
3762	4	4
3763	4	4
3764	1	1
3765	3	3
3766	1	1
3767	3	3
3768	2	2
3769	2	2
3770	2	2
3772	3	3
3773	1	1
3774	3	3
3775	2	2
3776	5	5
3777	1	1
3779	4	4
3780	2	2
3781	3	3
3783	2	2
3784	2	2
3785	1	1
3786	3	3
3787	2	2
3788	1	1
3789	1	1
3790	4	4
3791	1	1
3792	5	5
3793	3	3
3794	8	8
3795	3	3
3796	2	2
3797	2	2
3798	2	2
3801	4	4
3802	2	2
3803	3	3
3804	3	3
3805	3	3
3806	3	3
3808	1	1
3809	2	2
3810	5	5
3811	3	3
3813	5	5
3814	1	1
3815	1	1
3817	5	5
3818	1	1
3819	4	4
3820	1	1
3821	1	1
3822	3	3
3823	2	2
3824	2	2
3825	1	1
3826	2	2
3827	3	3
3828	1	1
3829	1	1
3830	1	1
3831	1	1
3832	1	1
3834	1	1
3835	4	4
3836	1	1
3837	3	3
3838	4	4
3840	1	1
3842	2	2
3843	1	1
3844	3	3
3846	3	3
3847	4	4
3849	4	4
3850	2	2
3851	2	2
3852	1	1
3853	5	5
3854	3	3
3855	3	3
3856	1	1
3857	1	1
3858	3	3
3859	1	1
3861	1	1
3862	3	3
3863	3	3
3864	1	1
3867	3	3
3869	4	4
3870	1	1
3871	1	1
3872	1	1
3873	1	1
3875	2	2
3876	4	4
3878	1	1
3879	3	3
3880	3	3
3882	2	2
3883	3	3
3884	5	5
3885	2	2
3886	4	4
3887	4	4
3888	3	3
3889	2	2
3890	2	2
3892	4	4
3893	1	1
3896	2	2
3897	2	2
3898	2	2
3899	1	1
3900	2	2
3901	3	3
3902	1	1
3904	1	1
3905	2	2
3906	4	4
3907	2	2
3909	2	2
3910	2	2
3911	5	5
3912	1	1
3913	1	1
3914	2	2
3915	1	1
3916	4	4
3917	1	1
3918	3	3
3919	3	3
3920	1	1
3921	3	3
3922	4	4
3923	1	1
3924	1	1
3925	2	2
3926	3	3
3927	2	2
3928	1	1
3929	3	3
3931	2	2
3932	2	2
3933	2	2
3935	1	1
3938	2	2
3939	2	2
3940	1	1
3941	2	2
3942	4	4
3943	2	2
3944	1	1
3945	2	2
3946	1	1
3947	2	2
3948	5	5
3949	2	2
3950	3	3
3951	4	4
3952	3	3
3953	1	1
3954	2	2
3955	4	4
3957	2	2
3958	1	1
3959	1	1
3960	5	5
3961	3	3
3962	5	5
3964	2	2
3965	1	1
3966	1	1
3967	3	3
3968	1	1
3969	1	1
3970	2	2
3971	2	2
3972	1	1
3974	2	2
3976	1	1
3977	1	1
3978	3	3
3979	3	3
3980	2	2
3981	4	4
3982	4	4
3983	1	1
3984	3	3
3985	1	1
3986	3	3
3988	2	2
3989	5	5
3990	1	1
3991	1	1
3994	4	4
3995	1	1
3996	2	2
3997	3	3
3998	1	1
3999	5	5
